"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202511","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","51","四川省","153","千克","0","?","262,297",
"202511","85177950","光通信设备的激光收发模块","326","挪威","10","一般贸易","65","新疆维吾尔自治区","15","千克","0","?","1,579",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","31","上海市","64","千克","0","?","243,596",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","32","江苏省","1","千克","0","?","850",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","33","浙江省","12","千克","0","?","20,544",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","37","山东省","36","千克","0","?","4,536",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","42","湖北省","400","千克","0","?","185,812",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","44","广东省","680","千克","0","?","184,522",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","51","四川省","163","千克","0","?","69,599",
"202511","85177950","光通信设备的激光收发模块","327","波兰","10","一般贸易","65","新疆维吾尔自治区","72","千克","0","?","4,721",
"202511","85177950","光通信设备的激光收发模块","327","波兰","15","进料加工贸易","32","江苏省","3","千克","0","?","60,241",
"202511","85177950","光通信设备的激光收发模块","327","波兰","33","保税监管场所进出境货物","44","广东省","151","千克","0","?","30,745",
"202511","85177950","光通信设备的激光收发模块","327","波兰","34","海关特殊监管区域物流货物","32","江苏省","1","千克","0","?","7,948",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","33","浙江省","53","千克","0","?","68,327",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","41","河南省","75","千克","0","?","90,440",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","42","湖北省","24","千克","0","?","6,554",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","44","广东省","162","千克","0","?","52,447",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","10","一般贸易","51","四川省","13","千克","0","?","27,913",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","15","进料加工贸易","32","江苏省","3","千克","0","?","12,376",
"202511","85177950","光通信设备的激光收发模块","328","罗马尼亚","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","379",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","31","上海市","3","千克","0","?","3,344",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","33","浙江省","18","千克","0","?","2,012",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","37","山东省","2","千克","0","?","142",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","42","湖北省","936","千克","0","?","421,708",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","44","广东省","623","千克","0","?","202,552",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","51","四川省","1051","千克","0","?","331,732",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","10","一般贸易","65","新疆维吾尔自治区","26","千克","0","?","2,078",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","15","进料加工贸易","32","江苏省","1","千克","0","?","3,728",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","15","进料加工贸易","51","四川省","646","千克","0","?","165,622",
"202511","85177950","光通信设备的激光收发模块","330","瑞典","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","410",
"202511","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","21","辽宁省","46","千克","0","?","93,098",
"202511","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","32","江苏省","2","千克","0","?","2,308",
"202511","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","33","浙江省","2","千克","0","?","852",
"202511","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","42","湖北省","1","千克","0","?","1,200",
"202511","85177950","光通信设备的激光收发模块","331","瑞士","10","一般贸易","44","广东省","137","千克","0","?","95,960",
"202511","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","32","江苏省","1","千克","0","?","274",
"202511","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","42","湖北省","1","千克","0","?","1,216",
"202511","85177950","光通信设备的激光收发模块","334","爱沙尼亚","10","一般贸易","44","广东省","7","千克","0","?","16,309",
"202511","85177950","光通信设备的激光收发模块","334","爱沙尼亚","15","进料加工贸易","51","四川省","7","千克","0","?","25,500",
"202511","85177950","光通信设备的激光收发模块","335","拉脱维亚","10","一般贸易","42","湖北省","6","千克","0","?","2,142",
"202511","85177950","光通信设备的激光收发模块","335","拉脱维亚","10","一般贸易","44","广东省","854","千克","0","?","349,050",
"202511","85177950","光通信设备的激光收发模块","335","拉脱维亚","10","一般贸易","51","四川省","1","千克","0","?","240",
"202511","85177950","光通信设备的激光收发模块","336","立陶宛","10","一般贸易","44","广东省","50","千克","0","?","3,293",
"202511","85177950","光通信设备的激光收发模块","336","立陶宛","10","一般贸易","50","重庆市","12","千克","0","?","1,687",
"202511","85177950","光通信设备的激光收发模块","336","立陶宛","10","一般贸易","65","新疆维吾尔自治区","28","千克","0","?","573",
"202511","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","31","上海市","2","千克","0","?","567",
"202511","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","32","江苏省","5","千克","0","?","3,469",
"202511","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","42","湖北省","0","千克","0","?","120",
"202511","85177950","光通信设备的激光收发模块","340","白俄罗斯","10","一般贸易","44","广东省","359","千克","0","?","62,683",
"202511","85177950","光通信设备的激光收发模块","343","摩尔多瓦","10","一般贸易","42","湖北省","2","千克","0","?","340",
"202511","85177950","光通信设备的激光收发模块","343","摩尔多瓦","10","一般贸易","44","广东省","31","千克","0","?","12,552",
"202511","85177950","光通信设备的激光收发模块","343","摩尔多瓦","10","一般贸易","51","四川省","33","千克","0","?","1,476",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","11","北京市","6","千克","0","?","194",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","23","黑龙江省","3","千克","0","?","393",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","31","上海市","1542","千克","0","?","910,684",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","32","江苏省","505","千克","0","?","442,372",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","33","浙江省","74","千克","0","?","56,162",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","34","安徽省","1660","千克","0","?","481,375",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","35","福建省","98","千克","0","?","788",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","36","江西省","1","千克","0","?","165",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","42","湖北省","1468","千克","0","?","1,483,625",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","43","湖南省","2","千克","0","?","74",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","44","广东省","3615","千克","0","?","1,077,759",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","10","一般贸易","50","重庆市","120","千克","0","?","24,256",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","31","上海市","75","千克","0","?","18,653",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","32","江苏省","12","千克","0","?","10,167",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","41","河南省","16","千克","0","?","12,315",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","42","湖北省","420","千克","0","?","278,797",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","34","海关特殊监管区域物流货物","44","广东省","32","千克","0","?","8,846",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","39","其他","33","浙江省","2590","千克","0","?","141,084",
"202511","85177950","光通信设备的激光收发模块","344","俄罗斯","39","其他","44","广东省","146","千克","0","?","4,028",
"202511","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","31","上海市","10","千克","0","?","12,025",
"202511","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","42","湖北省","280","千克","0","?","52,000",
"202511","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","44","广东省","496","千克","0","?","1,134,750",
"202511","85177950","光通信设备的激光收发模块","347","乌克兰","10","一般贸易","50","重庆市","2","千克","0","?","419",
"202511","85177950","光通信设备的激光收发模块","350","斯洛文尼亚","10","一般贸易","31","上海市","3","千克","0","?","9,220",
"202511","85177950","光通信设备的激光收发模块","350","斯洛文尼亚","10","一般贸易","44","广东省","40","千克","0","?","32,243",
"202511","85177950","光通信设备的激光收发模块","350","斯洛文尼亚","10","一般贸易","65","新疆维吾尔自治区","2","千克","0","?","1,107",
"202511","85177950","光通信设备的激光收发模块","351","克罗地亚","10","一般贸易","33","浙江省","2","千克","0","?","836",
"202511","85177950","光通信设备的激光收发模块","351","克罗地亚","10","一般贸易","44","广东省","11","千克","0","?","3,346",
"202511","85177950","光通信设备的激光收发模块","351","克罗地亚","10","一般贸易","51","四川省","5","千克","0","?","800",
"202511","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","37","山东省","0","千克","0","?","11",
"202511","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","42","湖北省","18","千克","0","?","13,905",
"202511","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","44","广东省","1273","千克","0","?","595,741",
"202511","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","51","四川省","44","千克","0","?","3,321",
"202511","85177950","光通信设备的激光收发模块","352","捷克","10","一般贸易","65","新疆维吾尔自治区","35","千克","0","?","1,796",
"202511","85177950","光通信设备的激光收发模块","352","捷克","15","进料加工贸易","32","江苏省","186","千克","0","?","111,822",
"202511","85177950","光通信设备的激光收发模块","353","斯洛伐克","10","一般贸易","44","广东省","0","千克","0","?","2,587",
"202511","85177950","光通信设备的激光收发模块","353","斯洛伐克","10","一般贸易","51","四川省","131","千克","0","?","220,869",
"202511","85177950","光通信设备的激光收发模块","354","北马其顿","10","一般贸易","44","广东省","1","千克","0","?","2,156",
"202511","85177950","光通信设备的激光收发模块","355","波斯尼亚和黑塞哥维那","10","一般贸易","44","广东省","0","千克","0","?","22",
"202511","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","33","浙江省","3","千克","0","?","875",
"202511","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","42","湖北省","3","千克","0","?","5,922",
"202511","85177950","光通信设备的激光收发模块","358","塞尔维亚","10","一般贸易","44","广东省","70","千克","0","?","306,209",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","33","浙江省","2","千克","0","?","4,072",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","42","湖北省","3","千克","0","?","1,044",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","43","湖南省","1","千克","0","?","796",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","10","一般贸易","44","广东省","93","千克","0","?","180,309",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","15","进料加工贸易","44","广东省","0","千克","0","?","649",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","33","保税监管场所进出境货物","44","广东省","4","千克","0","?","1,500",
"202511","85177950","光通信设备的激光收发模块","402","阿根廷","34","海关特殊监管区域物流货物","32","江苏省","285","千克","0","?","45,095",
"202511","85177950","光通信设备的激光收发模块","405","巴巴多斯","10","一般贸易","44","广东省","3","千克","0","?","350",
"202511","85177950","光通信设备的激光收发模块","408","玻利维亚
","10","一般贸易","44","广东省","0","千克","0","?","771",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","11","北京市","3","千克","0","?","4,095",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","31","上海市","47","千克","0","?","58,710",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","32","江苏省","74","千克","0","?","256,571",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","33","浙江省","25","千克","0","?","19,608",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","35","福建省","57","千克","0","?","2,263",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","37","山东省","1","千克","0","?","971",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","41","河南省","23","千克","0","?","34,208",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","42","湖北省","289","千克","0","?","510,180",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","44","广东省","2720","千克","0","?","1,743,970",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","50","重庆市","23","千克","0","?","450",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","51","四川省","171","千克","0","?","48,107",
"202511","85177950","光通信设备的激光收发模块","410","巴西","10","一般贸易","52","贵州省","7","千克","0","?","2,027",
"202511","85177950","光通信设备的激光收发模块","410","巴西","15","进料加工贸易","32","江苏省","5","千克","0","?","3,245",
"202511","85177950","光通信设备的激光收发模块","410","巴西","15","进料加工贸易","44","广东省","0","千克","0","?","148",
"202511","85177950","光通信设备的激光收发模块","410","巴西","15","进料加工贸易","51","四川省","63","千克","0","?","134,020",
"202511","85177950","光通信设备的激光收发模块","410","巴西","33","保税监管场所进出境货物","44","广东省","27","千克","0","?","7,792",
"202511","85177950","光通信设备的激光收发模块","410","巴西","34","海关特殊监管区域物流货物","32","江苏省","1880","千克","0","?","1,063,456",
"202511","85177950","光通信设备的激光收发模块","410","巴西","39","其他","32","江苏省","0","千克","0","?","15",
"202511","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","33","浙江省","8","千克","0","?","9,548",
"202511","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","36","江西省","0","千克","0","?","825",
"202511","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","42","湖北省","68","千克","0","?","310,852",
"202511","85177950","光通信设备的激光收发模块","412","智利","10","一般贸易","44","广东省","54","千克","0","?","21,774",
"202511","85177950","光通信设备的激光收发模块","412","智利","34","海关特殊监管区域物流货物","32","江苏省","141","千克","0","?","131,114",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","32","江苏省","2","千克","0","?","1,185",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","33","浙江省","14","千克","0","?","14,486",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","35","福建省","3","千克","0","?","3,140",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","42","湖北省","7","千克","0","?","56,318",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","10","一般贸易","44","广东省","233","千克","0","?","93,780",
"202511","85177950","光通信设备的激光收发模块","413","哥伦比亚","33","保税监管场所进出境货物","44","广东省","30","千克","0","?","3,111",
"202511","85177950","光通信设备的激光收发模块","415","哥斯达黎加","10","一般贸易","44","广东省","2","千克","0","?","3,728",
"202511","85177950","光通信设备的激光收发模块","415","哥斯达黎加","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","1,650",
"202511","85177950","光通信设备的激光收发模块","415","哥斯达黎加","34","海关特殊监管区域物流货物","32","江苏省","5","千克","0","?","698",
"202511","85177950","光通信设备的激光收发模块","416","古巴","10","一般贸易","11","北京市","0","千克","0","?","44",
"202511","85177950","光通信设备的激光收发模块","416","古巴","10","一般贸易","46","海南省","1","千克","0","?","71",
"202511","85177950","光通信设备的激光收发模块","417","库拉索
","10","一般贸易","50","重庆市","4","千克","0","?","30",
"202511","85177950","光通信设备的激光收发模块","418","多米尼加
","10","一般贸易","42","湖北省","0","千克","0","?","2,460",
"202511","85177950","光通信设备的激光收发模块","418","多米尼加
","10","一般贸易","44","广东省","158","千克","0","?","57,559",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","21","辽宁省","2","千克","0","?","1,440",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","42","湖北省","3","千克","0","?","336",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","44","广东省","54","千克","0","?","125,654",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","10","一般贸易","46","海南省","0","千克","0","?","100",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","33","保税监管场所进出境货物","44","广东省","7","千克","0","?","6,228",
"202511","85177950","光通信设备的激光收发模块","419","厄瓜多尔","34","海关特殊监管区域物流货物","32","江苏省","4","千克","0","?","1,027",
"202511","85177950","光通信设备的激光收发模块","421","格林纳达","10","一般贸易","44","广东省","0","千克","0","?","171",
"202511","85177950","光通信设备的激光收发模块","423","危地马拉","10","一般贸易","44","广东省","0","千克","0","?","1,109",
"202511","85177950","光通信设备的激光收发模块","424","圭亚那","10","一般贸易","44","广东省","14","千克","0","?","9,903",
"202511","85177950","光通信设备的激光收发模块","426","洪都拉斯","10","一般贸易","33","浙江省","4","千克","0","?","2,144",
"202511","85177950","光通信设备的激光收发模块","426","洪都拉斯","10","一般贸易","44","广东省","4","千克","0","?","3,401",
"202511","85177950","光通信设备的激光收发模块","427","牙买加","10","一般贸易","37","山东省","0","千克","0","?","115",
"202511","85177950","光通信设备的激光收发模块","427","牙买加","10","一般贸易","44","广东省","2","千克","0","?","514",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","11","北京市","380","千克","0","?","131,198",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","32","江苏省","244","千克","0","?","431,729",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","33","浙江省","90","千克","0","?","205,221",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","35","福建省","4","千克","0","?","4,430",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","42","湖北省","1428","千克","0","?","1,253,422",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","44","广东省","6713","千克","0","?","24,182,754",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","51","四川省","327","千克","0","?","546,442",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","10","一般贸易","65","新疆维吾尔自治区","1","千克","0","?","160",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","15","进料加工贸易","32","江苏省","121","千克","0","?","70,187",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","15","进料加工贸易","44","广东省","1","千克","0","?","17,779",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","15","进料加工贸易","51","四川省","711","千克","0","?","1,477,293",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","33","保税监管场所进出境货物","44","广东省","7","千克","0","?","16,310",
"202511","85177950","光通信设备的激光收发模块","429","墨西哥","34","海关特殊监管区域物流货物","32","江苏省","11","千克","0","?","2,825",
"202511","85177950","光通信设备的激光收发模块","431","尼加拉瓜","10","一般贸易","44","广东省","30","千克","0","?","7,443",
"202511","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","31","上海市","0","千克","0","?","42",
"202511","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","33","浙江省","26","千克","0","?","6,597",
"202511","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","44","广东省","1060","千克","0","?","964,806",
"202511","85177950","光通信设备的激光收发模块","432","巴拿马","34","海关特殊监管区域物流货物","32","江苏省","23","千克","0","?","7,768",
"202511","85177950","光通信设备的激光收发模块","433","巴拉圭","10","一般贸易","33","浙江省","0","千克","0","?","262",
"202511","85177950","光通信设备的激光收发模块","433","巴拉圭","10","一般贸易","44","广东省","360","千克","0","?","157,651",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","32","江苏省","1","千克","0","?","406",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","33","浙江省","53","千克","0","?","9,004",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","35","福建省","1","千克","0","?","1,632",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","41","河南省","0","千克","0","?","146",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","42","湖北省","28","千克","0","?","16,141",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","44","广东省","105","千克","0","?","54,106",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","15","进料加工贸易","44","广东省","0","千克","0","?","1,095",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","33","保税监管场所进出境货物","44","广东省","1","千克","0","?","1,040",
"202511","85177950","光通信设备的激光收发模块","434","秘鲁","34","海关特殊监管区域物流货物","32","江苏省","7","千克","0","?","1,077",
"202511","85177950","光通信设备的激光收发模块","435","波多黎各","10","一般贸易","44","广东省","0","千克","0","?","1,180",
"202511","85177950","光通信设备的激光收发模块","435","波多黎各","34","海关特殊监管区域物流货物","32","江苏省","7","千克","0","?","1,547",
"202511","85177950","光通信设备的激光收发模块","440","萨尔瓦多","10","一般贸易","33","浙江省","1","千克","0","?","156",
"202511","85177950","光通信设备的激光收发模块","440","萨尔瓦多","10","一般贸易","41","河南省","0","千克","0","?","583",
"202511","85177950","光通信设备的激光收发模块","440","萨尔瓦多","10","一般贸易","44","广东省","2","千克","0","?","499",
"202511","85177950","光通信设备的激光收发模块","442","特立尼达和多巴哥","10","一般贸易","44","广东省","0","千克","0","?","741",
"202511","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","44","广东省","7","千克","0","?","972",
"202511","85177950","光通信设备的激光收发模块","445","委内瑞拉","10","一般贸易","33","浙江省","19","千克","0","?","19,940",
"202511","85177950","光通信设备的激光收发模块","445","委内瑞拉","10","一般贸易","44","广东省","120","千克","0","?","446,829",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","31","上海市","11","千克","0","?","57,128",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","32","江苏省","7","千克","0","?","24,815",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","33","浙江省","43","千克","0","?","93,156",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","37","山东省","0","千克","0","?","16",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","42","湖北省","252","千克","0","?","71,746",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","43","湖南省","26","千克","0","?","11,538",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","44","广东省","862","千克","0","?","1,115,746",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","50","重庆市","10","千克","0","?","28",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","51","四川省","11","千克","0","?","51,100",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","32","江苏省","1","千克","0","?","2,491",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","44","广东省","0","千克","0","?","1,943",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","51","四川省","5","千克","0","?","39,782",
"202511","85177950","光通信设备的激光收发模块","501","加拿大","34","海关特殊监管区域物流货物","32","江苏省","1158","千克","0","?","198,598",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","11","北京市","4","千克","0","?","13,684",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","31","上海市","228","千克","0","?","428,895",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","32","江苏省","3074","千克","0","?","6,472,834",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","33","浙江省","155","千克","0","?","331,799",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","34","安徽省","3","千克","0","?","5,430",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","35","福建省","1","千克","0","?","562",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","36","江西省","6","千克","0","?","11,130",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","37","山东省","25","千克","0","?","30,220",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","42","湖北省","3954","千克","0","?","7,519,816",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","44","广东省","13918","千克","0","?","11,990,043",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","46","海南省","0","千克","0","?","28",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","50","重庆市","105","千克","0","?","22,351",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","51","四川省","1448","千克","0","?","5,193,543",
"202511","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","65","新疆维吾尔自治区","20","千克","0","?","1,650",
"202511","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","32","江苏省","2735","千克","0","?","5,188,765",
"202511","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","33","浙江省","4","千克","0","?","3,459",
"202511","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","44","广东省","109","千克","0","?","131,724",
"202511","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","51","四川省","475","千克","0","?","1,006,387",
"202511","85177950","光通信设备的激光收发模块","502","美国","33","保税监管场所进出境货物","32","江苏省","0","千克","0","?","1,949",
"202511","85177950","光通信设备的激光收发模块","502","美国","33","保税监管场所进出境货物","44","广东省","3","千克","0","?","175",
"202511","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","11","北京市","0","千克","0","?","1,277",
"202511","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","32","江苏省","15","千克","0","?","110,054",
"202511","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","44","广东省","22","千克","0","?","13,420",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","31","上海市","9","千克","0","?","3,022",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","32","江苏省","0","千克","0","?","26,179",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","33","浙江省","2","千克","0","?","495",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","35","福建省","0","千克","0","?","198",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","37","山东省","4","千克","0","?","523",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","42","湖北省","1","千克","0","?","4,182",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","44","广东省","560","千克","0","?","663,775",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","45","广西壮族自治区","1","千克","0","?","100",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","51","四川省","21","千克","0","?","27,254",
"202511","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","61","陕西省","2","千克","0","?","1,118",
