"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"202501","85177950","光通信设备的激光收发模块","429","墨西哥","33","保税监管场所进出境货物","44","广东省","1","千克","0","?","87,747",
"202501","85177950","光通信设备的激光收发模块","429","墨西哥","34","海关特殊监管区域物流货物","32","江苏省","34","千克","0","?","314,183",
"202501","85177950","光通信设备的激光收发模块","431","尼加拉瓜","10","一般贸易","34","安徽省","34","千克","0","?","11,501",
"202501","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","33","浙江省","0","千克","0","?","821",
"202501","85177950","光通信设备的激光收发模块","432","巴拿马","10","一般贸易","44","广东省","840","千克","0","?","1,749,862",
"202501","85177950","光通信设备的激光收发模块","433","巴拉圭","10","一般贸易","33","浙江省","0","千克","0","?","1,566",
"202501","85177950","光通信设备的激光收发模块","433","巴拉圭","10","一般贸易","44","广东省","13","千克","0","?","16,609",
"202501","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","32","江苏省","7","千克","0","?","18,250",
"202501","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","33","浙江省","3","千克","0","?","24,931",
"202501","85177950","光通信设备的激光收发模块","434","秘鲁","10","一般贸易","44","广东省","56","千克","0","?","359,957",
"202501","85177950","光通信设备的激光收发模块","440","萨尔瓦多","10","一般贸易","44","广东省","7","千克","0","?","6,686",
"202501","85177950","光通信设备的激光收发模块","442","特立尼达和多巴哥","10","一般贸易","44","广东省","0","千克","0","?","62",
"202501","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","31","上海市","1","千克","0","?","2,652",
"202501","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","33","浙江省","1","千克","0","?","12,263",
"202501","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","44","广东省","30","千克","0","?","200,551",
"202501","85177950","光通信设备的激光收发模块","444","乌拉圭","10","一般贸易","51","四川省","2","千克","0","?","467",
"202501","85177950","光通信设备的激光收发模块","444","乌拉圭","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","2,029",
"202501","85177950","光通信设备的激光收发模块","445","委内瑞拉","10","一般贸易","37","山东省","1","千克","0","?","266",
"202501","85177950","光通信设备的激光收发模块","445","委内瑞拉","10","一般贸易","44","广东省","3","千克","0","?","28,270",
"202501","85177950","光通信设备的激光收发模块","445","委内瑞拉","34","海关特殊监管区域物流货物","32","江苏省","0","千克","0","?","681",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","31","上海市","1","千克","0","?","76,983",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","32","江苏省","6","千克","0","?","66,490",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","33","浙江省","547","千克","0","?","1,275,335",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","35","福建省","0","千克","0","?","74",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","37","山东省","0","千克","0","?","141",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","42","湖北省","606","千克","0","?","1,090,281",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","43","湖南省","5","千克","0","?","47,865",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","44","广东省","586","千克","0","?","3,311,848",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","45","广西壮族自治区","1","千克","0","?","211",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","50","重庆市","1","千克","0","?","34,222",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","51","四川省","23","千克","0","?","470,820",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","10","一般贸易","52","贵州省","0","千克","0","?","72",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","32","江苏省","0","千克","0","?","3,808",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","44","广东省","68","千克","0","?","835,227",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","15","进料加工贸易","51","四川省","2","千克","0","?","60,844",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","34","海关特殊监管区域物流货物","32","江苏省","691","千克","0","?","1,100,600",
"202501","85177950","光通信设备的激光收发模块","501","加拿大","39","其他","33","浙江省","1","千克","0","?","4,367",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","11","北京市","48","千克","0","?","2,887,387",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","31","上海市","830","千克","0","?","13,930,453",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","32","江苏省","10150","千克","0","?","232,422,491",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","33","浙江省","146","千克","0","?","703,558",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","34","安徽省","1","千克","0","?","59,094",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","35","福建省","1","千克","0","?","3,040",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","36","江西省","1","千克","0","?","1,796",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","37","山东省","17","千克","0","?","690,415",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","42","湖北省","8354","千克","0","?","95,579,534",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","43","湖南省","0","千克","0","?","24,094",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","44","广东省","12752","千克","0","?","78,108,883",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","45","广西壮族自治区","6","千克","0","?","3,696",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","51","四川省","25548","千克","0","?","536,214,822",
"202501","85177950","光通信设备的激光收发模块","502","美国","10","一般贸易","52","贵州省","0","千克","0","?","33",
"202501","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","32","江苏省","48667","千克","0","?","219,226,533",
"202501","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","42","湖北省","1438","千克","0","?","8,733,801",
"202501","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","44","广东省","168","千克","0","?","493,111",
"202501","85177950","光通信设备的激光收发模块","502","美国","15","进料加工贸易","51","四川省","2811","千克","0","?","69,663,158",
"202501","85177950","光通信设备的激光收发模块","502","美国","33","保税监管场所进出境货物","44","广东省","2445","千克","0","?","2,826,663",
"202501","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","11","北京市","4","千克","0","?","506,424",
"202501","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","31","上海市","10089","千克","0","?","124,904,375",
"202501","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","32","江苏省","295","千克","0","?","730,533",
"202501","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","42","湖北省","1078","千克","0","?","5,388,843",
"202501","85177950","光通信设备的激光收发模块","502","美国","34","海关特殊监管区域物流货物","44","广东省","1","千克","0","?","7,188",
"202501","85177950","光通信设备的激光收发模块","502","美国","39","其他","32","江苏省","3","千克","0","?","61,988",
"202501","85177950","光通信设备的激光收发模块","504","百慕大","10","一般贸易","44","广东省","0","千克","0","?","6,469",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","11","北京市","1","千克","0","?","1,436",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","31","上海市","0","千克","0","?","1,093",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","33","浙江省","0","千克","0","?","3,492",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","35","福建省","1","千克","0","?","506",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","37","山东省","0","千克","0","?","107",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","42","湖北省","7","千克","0","?","290,503",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","43","湖南省","1","千克","0","?","83,740",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","44","广东省","71","千克","0","?","669,770",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","45","广西壮族自治区","1","千克","0","?","253",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","51","四川省","8","千克","0","?","294,061",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","10","一般贸易","52","贵州省","1","千克","0","?","302",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","32","江苏省","0","千克","0","?","3,388",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","33","浙江省","26","千克","0","?","174,807",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","35","福建省","2","千克","0","?","59,841",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","15","进料加工贸易","44","广东省","0","千克","0","?","5,130",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","33","保税监管场所进出境货物","32","江苏省","189","千克","0","?","444,148",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","33","保税监管场所进出境货物","44","广东省","7","千克","0","?","67,562",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","34","海关特殊监管区域物流货物","31","上海市","0","千克","0","?","3,795",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","34","海关特殊监管区域物流货物","32","江苏省","204","千克","0","?","308,026",
"202501","85177950","光通信设备的激光收发模块","601","澳大利亚","34","海关特殊监管区域物流货物","42","湖北省","228","千克","0","?","1,817,608",
"202501","85177950","光通信设备的激光收发模块","603","斐济","34","海关特殊监管区域物流货物","32","江苏省","3","千克","0","?","6,719",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","10","一般贸易","35","福建省","0","千克","0","?","156",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","10","一般贸易","37","山东省","1","千克","0","?","648",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","10","一般贸易","44","广东省","4","千克","0","?","27,500",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","10","一般贸易","45","广西壮族自治区","3","千克","0","?","396",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","15","进料加工贸易","35","福建省","0","千克","0","?","4,911",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","15","进料加工贸易","44","广东省","1","千克","0","?","81,768",
"202501","85177950","光通信设备的激光收发模块","609","新西兰","34","海关特殊监管区域物流货物","32","江苏省","54","千克","0","?","200,101",
"202501","85177950","光通信设备的激光收发模块","611","巴布亚新几内亚","10","一般贸易","35","福建省","0","千克","0","?","14,330",
"202501","85177950","光通信设备的激光收发模块","611","巴布亚新几内亚","10","一般贸易","44","广东省","1","千克","0","?","16,970",
"202501","85177950","光通信设备的激光收发模块","617","萨摩亚","10","一般贸易","44","广东省","0","千克","0","?","1,638",
"202501","85177950","光通信设备的激光收发模块","618","基里巴斯","10","一般贸易","44","广东省","1","千克","0","?","1,639",
